Driver,LapNumber,TrackStatus,GP,Year
STR,34.0,1,São Paulo Grand Prix,2023
STR,35.0,1,São Paulo Grand Prix,2023
STR,36.0,1,São Paulo Grand Prix,2023
STR,37.0,1,São Paulo Grand Prix,2023
STR,38.0,1,São Paulo Grand Prix,2023
STR,39.0,1,São Paulo Grand Prix,2023
STR,40.0,1,São Paulo Grand Prix,2023
STR,41.0,1,São Paulo Grand Prix,2023
STR,42.0,1,São Paulo Grand Prix,2023
STR,43.0,1,São Paulo Grand Prix,2023
STR,44.0,1,São Paulo Grand Prix,2023
STR,45.0,1,São Paulo Grand Prix,2023
STR,46.0,1,São Paulo Grand Prix,2023
STR,47.0,1,São Paulo Grand Prix,2023
STR,48.0,1,São Paulo Grand Prix,2023
STR,49.0,1,São Paulo Grand Prix,2023
STR,50.0,1,São Paulo Grand Prix,2023
STR,51.0,1,São Paulo Grand Prix,2023
STR,52.0,1,São Paulo Grand Prix,2023
STR,53.0,1,São Paulo Grand Prix,2023
STR,54.0,1,São Paulo Grand Prix,2023
STR,55.0,1,São Paulo Grand Prix,2023
STR,56.0,1,São Paulo Grand Prix,2023
STR,57.0,1,São Paulo Grand Prix,2023
STR,58.0,1,São Paulo Grand Prix,2023
STR,59.0,1,São Paulo Grand Prix,2023
STR,60.0,1,São Paulo Grand Prix,2023
STR,61.0,1,São Paulo Grand Prix,2023
STR,62.0,1,São Paulo Grand Prix,2023
STR,63.0,1,São Paulo Grand Prix,2023
STR,64.0,1,São Paulo Grand Prix,2023
STR,65.0,1,São Paulo Grand Prix,2023
STR,66.0,1,São Paulo Grand Prix,2023
STR,67.0,1,São Paulo Grand Prix,2023
STR,68.0,1,São Paulo Grand Prix,2023
STR,69.0,1,São Paulo Grand Prix,2023
STR,70.0,1,São Paulo Grand Prix,2023
STR,71.0,1,São Paulo Grand Prix,2023
SAI,1.0,124,São Paulo Grand Prix,2023
SAI,2.0,45,São Paulo Grand Prix,2023
SAI,3.0,1,São Paulo Grand Prix,2023
SAI,4.0,1,São Paulo Grand Prix,2023
SAI,5.0,1,São Paulo Grand Prix,2023
SAI,6.0,1,São Paulo Grand Prix,2023
SAI,7.0,1,São Paulo Grand Prix,2023
SAI,8.0,1,São Paulo Grand Prix,2023
SAI,9.0,1,São Paulo Grand Prix,2023
SAI,10.0,1,São Paulo Grand Prix,2023
SAI,11.0,1,São Paulo Grand Prix,2023
SAI,12.0,1,São Paulo Grand Prix,2023
SAI,13.0,1,São Paulo Grand Prix,2023
SAI,14.0,1,São Paulo Grand Prix,2023
SAI,15.0,1,São Paulo Grand Prix,2023
SAI,16.0,1,São Paulo Grand Prix,2023
SAI,17.0,1,São Paulo Grand Prix,2023
SAI,18.0,1,São Paulo Grand Prix,2023
SAI,19.0,1,São Paulo Grand Prix,2023
SAI,20.0,1,São Paulo Grand Prix,2023
SAI,21.0,1,São Paulo Grand Prix,2023
SAI,22.0,1,São Paulo Grand Prix,2023
SAI,23.0,1,São Paulo Grand Prix,2023
SAI,24.0,1,São Paulo Grand Prix,2023
SAI,25.0,1,São Paulo Grand Prix,2023
SAI,26.0,1,São Paulo Grand Prix,2023
SAI,27.0,1,São Paulo Grand Prix,2023
SAI,28.0,1,São Paulo Grand Prix,2023
SAI,29.0,1,São Paulo Grand Prix,2023
SAI,30.0,1,São Paulo Grand Prix,2023
SAI,31.0,1,São Paulo Grand Prix,2023
SAI,32.0,1,São Paulo Grand Prix,2023
SAI,33.0,1,São Paulo Grand Prix,2023
SAI,34.0,1,São Paulo Grand Prix,2023
SAI,35.0,1,São Paulo Grand Prix,2023
SAI,36.0,1,São Paulo Grand Prix,2023
SAI,37.0,1,São Paulo Grand Prix,2023
SAI,38.0,1,São Paulo Grand Prix,2023
SAI,39.0,1,São Paulo Grand Prix,2023
SAI,40.0,1,São Paulo Grand Prix,2023
SAI,41.0,1,São Paulo Grand Prix,2023
SAI,42.0,1,São Paulo Grand Prix,2023
SAI,43.0,1,São Paulo Grand Prix,2023
SAI,44.0,1,São Paulo Grand Prix,2023
SAI,45.0,1,São Paulo Grand Prix,2023
SAI,46.0,1,São Paulo Grand Prix,2023
SAI,47.0,1,São Paulo Grand Prix,2023
SAI,48.0,1,São Paulo Grand Prix,2023
SAI,49.0,1,São Paulo Grand Prix,2023
SAI,50.0,1,São Paulo Grand Prix,2023
SAI,51.0,1,São Paulo Grand Prix,2023
SAI,52.0,1,São Paulo Grand Prix,2023
SAI,53.0,1,São Paulo Grand Prix,2023
SAI,54.0,1,São Paulo Grand Prix,2023
SAI,55.0,1,São Paulo Grand Prix,2023
SAI,56.0,1,São Paulo Grand Prix,2023
SAI,57.0,1,São Paulo Grand Prix,2023
SAI,58.0,1,São Paulo Grand Prix,2023
SAI,59.0,1,São Paulo Grand Prix,2023
SAI,60.0,1,São Paulo Grand Prix,2023
SAI,61.0,1,São Paulo Grand Prix,2023
SAI,62.0,1,São Paulo Grand Prix,2023
SAI,63.0,1,São Paulo Grand Prix,2023
SAI,64.0,1,São Paulo Grand Prix,2023
SAI,65.0,1,São Paulo Grand Prix,2023
SAI,66.0,1,São Paulo Grand Prix,2023
SAI,67.0,1,São Paulo Grand Prix,2023
SAI,68.0,1,São Paulo Grand Prix,2023
SAI,69.0,1,São Paulo Grand Prix,2023
SAI,70.0,1,São Paulo Grand Prix,2023
SAI,71.0,1,São Paulo Grand Prix,2023
GAS,1.0,124,São Paulo Grand Prix,2023
GAS,2.0,45,São Paulo Grand Prix,2023
GAS,3.0,1,São Paulo Grand Prix,2023
GAS,4.0,1,São Paulo Grand Prix,2023
GAS,5.0,1,São Paulo Grand Prix,2023
GAS,6.0,1,São Paulo Grand Prix,2023
GAS,7.0,1,São Paulo Grand Prix,2023
GAS,8.0,1,São Paulo Grand Prix,2023
GAS,9.0,1,São Paulo Grand Prix,2023
GAS,10.0,1,São Paulo Grand Prix,2023
GAS,11.0,1,São Paulo Grand Prix,2023
GAS,12.0,1,São Paulo Grand Prix,2023
