Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,RoundNumber,GP,Session,Date
0 days 01:23:24.722000,MAG,20,80.95,19,2.0,,,23.944,32.595,24.411,0 days 01:22:27.778000,0 days 01:23:00.373000,0 days 01:23:24.784000,267.0,270.0,278.0,308.0,True,MEDIUM,9,1,Haas F1 Team,0 days 01:22:03.772000,28:21.1,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:24:47.210000,MAG,20,82.488,20,2.0,,,24.623,32.969,24.896,0 days 01:23:49.407000,0 days 01:24:22.376000,0 days 01:24:47.272000,257.0,263.0,275.0,308.0,False,MEDIUM,10,1,Haas F1 Team,0 days 01:23:24.722000,29:42.0,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:26:08.996000,MAG,20,81.786,21,2.0,,,24.1,32.873,24.813,0 days 01:25:11.372000,0 days 01:25:44.245000,0 days 01:26:09.058000,265.0,266.0,276.0,308.0,False,MEDIUM,11,1,Haas F1 Team,0 days 01:24:47.210000,31:04.5,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:27:30.591000,MAG,20,81.595,22,2.0,,,23.954,32.895,24.746,0 days 01:26:33.012000,0 days 01:27:05.907000,0 days 01:27:30.653000,263.0,273.0,278.0,310.0,False,MEDIUM,12,1,Haas F1 Team,0 days 01:26:08.996000,32:26.3,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:28:53.157000,MAG,20,82.566,23,2.0,,,24.47,33.286,24.81,0 days 01:27:55.123000,0 days 01:28:28.409000,0 days 01:28:53.219000,262.0,256.0,278.0,310.0,False,MEDIUM,13,1,Haas F1 Team,0 days 01:27:30.591000,33:47.9,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:30:15.214000,MAG,20,82.057,24,2.0,,,24.264,33.026,24.767,0 days 01:29:17.483000,0 days 01:29:50.509000,0 days 01:30:15.276000,261.0,266.0,278.0,311.0,False,MEDIUM,14,1,Haas F1 Team,0 days 01:28:53.157000,35:10.5,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:31:36.930000,MAG,20,81.716,25,2.0,,,23.858,33.015,24.843,0 days 01:30:39.134000,0 days 01:31:12.149000,0 days 01:31:36.992000,268.0,265.0,275.0,311.0,False,MEDIUM,15,1,Haas F1 Team,0 days 01:30:15.214000,36:32.5,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:32:58.747000,MAG,20,81.817,26,2.0,,,23.976,33.098,24.743,0 days 01:32:00.968000,0 days 01:32:34.066000,0 days 01:32:58.809000,267.0,266.0,276.0,308.0,False,MEDIUM,16,1,Haas F1 Team,0 days 01:31:36.930000,37:54.2,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:34:21.089000,MAG,20,82.342,27,2.0,,,24.117,33.27,24.955,0 days 01:33:22.926000,0 days 01:33:56.196000,0 days 01:34:21.151000,261.0,265.0,276.0,309.0,False,MEDIUM,17,1,Haas F1 Team,0 days 01:32:58.747000,39:16.1,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:35:43.034000,MAG,20,81.945,28,2.0,,,24.223,32.933,24.789,0 days 01:34:45.374000,0 days 01:35:18.307000,0 days 01:35:43.096000,260.0,271.0,277.0,305.0,False,MEDIUM,18,1,Haas F1 Team,0 days 01:34:21.089000,40:38.4,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:40:15.907000,MAG,20,80.045,31,3.0,,,23.955,32.03,24.06,0 days 01:39:19.879000,0 days 01:39:51.909000,0 days 01:40:15.969000,266.0,274.0,279.0,305.0,True,HARD,2,1,Haas F1 Team,0 days 01:38:55.862000,45:13.2,1,20.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:41:35.834000,MAG,20,79.927,32,3.0,,,23.754,32.049,24.124,0 days 01:40:39.723000,0 days 01:41:11.772000,0 days 01:41:35.896000,269.0,276.0,280.0,309.0,True,HARD,3,1,Haas F1 Team,0 days 01:40:15.907000,46:33.2,1,20.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:42:55.639000,MAG,20,79.805,33,3.0,,,23.618,32.14,24.047,0 days 01:41:59.514000,0 days 01:42:31.654000,0 days 01:42:55.701000,272.0,276.0,279.0,311.0,True,HARD,4,1,Haas F1 Team,0 days 01:41:35.834000,47:53.2,1,20.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:44:15.845000,MAG,20,80.206,34,3.0,,,23.659,32.321,24.226,0 days 01:43:19.360000,0 days 01:43:51.681000,0 days 01:44:15.907000,270.0,272.0,280.0,309.0,False,HARD,5,1,Haas F1 Team,0 days 01:42:55.639000,49:13.0,1,20.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:45:36.143000,MAG,20,80.298,35,3.0,,,23.742,32.311,24.245,0 days 01:44:39.649000,0 days 01:45:11.960000,0 days 01:45:36.205000,275.0,276.0,277.0,308.0,False,HARD,6,1,Haas F1 Team,0 days 01:44:15.845000,50:33.2,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:46:56.623000,MAG,20,80.48,36,3.0,,,23.818,32.399,24.263,0 days 01:46:00.023000,0 days 01:46:32.422000,0 days 01:46:56.685000,270.0,276.0,278.0,309.0,False,HARD,7,1,Haas F1 Team,0 days 01:45:36.143000,51:53.5,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:48:17.111000,MAG,20,80.488,37,3.0,,,23.725,32.413,24.35,0 days 01:47:20.410000,0 days 01:47:52.823000,0 days 01:48:17.173000,270.0,276.0,280.0,310.0,False,HARD,8,1,Haas F1 Team,0 days 01:46:56.623000,53:13.9,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:49:37.438000,MAG,20,80.327,38,3.0,,,23.579,32.465,24.283,0 days 01:48:40.752000,0 days 01:49:13.217000,0 days 01:49:37.500000,269.0,273.0,278.0,311.0,False,HARD,9,1,Haas F1 Team,0 days 01:48:17.111000,54:34.4,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:50:58.058000,MAG,20,80.62,39,3.0,,,23.747,32.548,24.325,0 days 01:50:01.247000,0 days 01:50:33.795000,0 days 01:50:58.120000,272.0,275.0,281.0,310.0,False,HARD,10,1,Haas F1 Team,0 days 01:49:37.438000,55:54.8,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:52:19.743000,MAG,20,81.685,40,3.0,,,24.537,32.732,24.416,0 days 01:51:22.657000,0 days 01:51:55.389000,0 days 01:52:19.805000,258.0,266.0,282.0,312.0,False,HARD,11,1,Haas F1 Team,0 days 01:50:58.058000,57:15.4,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:53:40.691000,MAG,20,80.948,41,3.0,,,23.794,32.769,24.385,0 days 01:52:43.599000,0 days 01:53:16.368000,0 days 01:53:40.753000,270.0,266.0,283.0,315.0,False,HARD,12,1,Haas F1 Team,0 days 01:52:19.743000,58:37.1,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:55:01.603000,MAG,20,80.912,42,3.0,,,23.515,32.892,24.505,0 days 01:54:04.268000,0 days 01:54:37.160000,0 days 01:55:01.665000,267.0,267.0,279.0,335.0,False,HARD,13,1,Haas F1 Team,0 days 01:53:40.691000,59:58.0,1,18.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:56:22.636000,MAG,20,81.033,43,3.0,,,23.801,32.715,24.517,0 days 01:55:25.466000,0 days 01:55:58.181000,0 days 01:56:22.698000,266.0,269.0,280.0,312.0,False,HARD,14,1,Haas F1 Team,0 days 01:55:01.603000,01:18.9,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:57:43.760000,MAG,20,81.124,44,3.0,,,23.86,32.82,24.444,0 days 01:56:46.558000,0 days 01:57:19.378000,0 days 01:57:43.822000,270.0,273.0,280.0,309.0,False,HARD,15,1,Haas F1 Team,0 days 01:56:22.636000,02:40.0,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:59:04.644000,MAG,20,80.884,45,3.0,,,23.739,32.741,24.404,0 days 01:58:07.561000,0 days 01:58:40.302000,0 days 01:59:04.706000,273.0,271.0,281.0,308.0,False,HARD,16,1,Haas F1 Team,0 days 01:57:43.760000,04:01.1,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:00:25.775000,MAG,20,81.131,46,3.0,,,23.818,32.698,24.615,0 days 01:59:28.524000,0 days 02:00:01.222000,0 days 02:00:25.837000,276.0,271.0,278.0,309.0,False,HARD,17,1,Haas F1 Team,0 days 01:59:04.644000,05:22.0,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:01:46.742000,MAG,20,80.967,47,3.0,,,23.699,32.643,24.625,0 days 02:00:49.536000,0 days 02:01:22.179000,0 days 02:01:46.804000,273.0,273.0,278.0,307.0,False,HARD,18,1,Haas F1 Team,0 days 02:00:25.775000,06:43.1,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:03:08.526000,MAG,20,81.784,48,3.0,,,24.282,32.773,24.729,0 days 02:02:11.086000,0 days 02:02:43.859000,0 days 02:03:08.588000,264.0,287.0,280.0,295.0,False,HARD,19,1,Haas F1 Team,0 days 02:01:46.742000,08:04.1,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:04:29.466000,MAG,20,80.94,49,3.0,,,23.669,32.668,24.603,0 days 02:03:32.257000,0 days 02:04:04.925000,0 days 02:04:29.528000,269.0,280.0,278.0,308.0,False,HARD,20,1,Haas F1 Team,0 days 02:03:08.526000,09:25.8,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:05:50.613000,MAG,20,81.147,50,3.0,,,24.29,32.653,24.204,0 days 02:04:53.818000,0 days 02:05:26.471000,0 days 02:05:50.675000,263.0,269.0,284.0,300.0,False,HARD,21,1,Haas F1 Team,0 days 02:04:29.466000,10:46.8,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:07:14.505000,MAG,20,83.892,51,3.0,,,23.529,35.81,24.553,0 days 02:06:14.204000,0 days 02:06:50.014000,0 days 02:07:14.567000,269.0,266.0,280.0,330.0,False,HARD,22,1,Haas F1 Team,0 days 02:05:50.613000,12:07.9,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:08:37.443000,MAG,20,82.938,52,3.0,,,23.952,32.876,26.11,0 days 02:07:38.519000,0 days 02:08:11.395000,0 days 02:08:37.505000,266.0,271.0,283.0,310.0,False,HARD,23,1,Haas F1 Team,0 days 02:07:14.505000,13:31.8,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:09:59.375000,MAG,20,81.932,53,3.0,,,24.435,32.858,24.639,0 days 02:09:01.940000,0 days 02:09:34.798000,0 days 02:09:59.437000,260.0,270.0,280.0,330.0,False,HARD,24,1,Haas F1 Team,0 days 02:08:37.443000,14:54.8,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:11:20.269000,MAG,20,80.894,54,3.0,,,23.777,32.662,24.455,0 days 02:10:23.214000,0 days 02:10:55.876000,0 days 02:11:20.331000,275.0,278.0,282.0,313.0,False,HARD,25,1,Haas F1 Team,0 days 02:09:59.375000,16:16.7,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:12:40.907000,MAG,20,80.638,55,3.0,,,23.868,32.525,24.245,0 days 02:11:44.199000,0 days 02:12:16.724000,0 days 02:12:40.969000,271.0,267.0,284.0,310.0,False,HARD,26,1,Haas F1 Team,0 days 02:11:20.269000,17:37.6,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:14:01.491000,MAG,20,80.584,56,3.0,,,23.724,32.411,24.449,0 days 02:13:04.693000,0 days 02:13:37.104000,0 days 02:14:01.553000,277.0,272.0,283.0,312.0,False,HARD,27,1,Haas F1 Team,0 days 02:12:40.907000,18:58.2,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:15:23.655000,MAG,20,82.164,57,3.0,,,23.934,33.082,25.148,0 days 02:14:25.487000,0 days 02:14:58.569000,0 days 02:15:23.717000,251.0,268.0,284.0,311.0,False,HARD,28,1,Haas F1 Team,0 days 02:14:01.491000,20:18.8,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:16:44.704000,MAG,20,81.049,58,3.0,,,23.581,32.935,24.533,0 days 02:15:47.298000,0 days 02:16:20.233000,0 days 02:16:44.766000,267.0,266.0,279.0,330.0,False,HARD,29,1,Haas F1 Team,0 days 02:15:23.655000,21:41.0,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:18:05.500000,MAG,20,80.796,59,3.0,,,23.761,32.66,24.375,0 days 02:17:08.527000,0 days 02:17:41.187000,0 days 02:18:05.562000,277.0,270.0,283.0,313.0,False,HARD,30,1,Haas F1 Team,0 days 02:16:44.704000,23:02.0,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:19:26.496000,MAG,20,80.996,60,3.0,,,23.747,32.757,24.492,0 days 02:18:29.309000,0 days 02:19:02.066000,0 days 02:19:26.558000,279.0,276.0,281.0,312.0,False,HARD,31,1,Haas F1 Team,0 days 02:18:05.500000,24:22.8,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:20:47.518000,MAG,20,81.022,61,3.0,,,23.692,32.756,24.574,0 days 02:19:50.250000,0 days 02:20:23.006000,0 days 02:20:47.580000,274.0,275.0,282.0,312.0,False,HARD,32,1,Haas F1 Team,0 days 02:19:26.496000,25:43.8,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:22:08.512000,MAG,20,80.994,62,3.0,,,23.66,32.887,24.447,0 days 02:21:11.240000,0 days 02:21:44.127000,0 days 02:22:08.574000,272.0,269.0,283.0,313.0,False,HARD,33,1,Haas F1 Team,0 days 02:20:47.518000,27:04.8,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:23:29.520000,MAG,20,81.008,63,3.0,,,23.717,32.705,24.586,0 days 02:22:32.291000,0 days 02:23:04.996000,0 days 02:23:29.582000,270.0,268.0,282.0,312.0,False,HARD,34,1,Haas F1 Team,0 days 02:22:08.512000,28:25.8,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:24:50.886000,MAG,20,81.366,64,3.0,,,23.809,32.811,24.746,0 days 02:23:53.391000,0 days 02:24:26.202000,0 days 02:24:50.948000,274.0,269.0,283.0,311.0,False,HARD,35,1,Haas F1 Team,0 days 02:23:29.520000,29:46.8,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 02:26:12.336000,MAG,20,81.45,65,3.0,,,23.982,32.878,24.59,0 days 02:25:14.930000,0 days 02:25:47.808000,0 days 02:26:12.398000,274.0,270.0,283.0,312.0,False,HARD,36,1,Haas F1 Team,0 days 02:24:50.886000,31:08.2,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 00:59:53.458000,ALB,23,82.217,2,1.0,,,24.657,32.882,24.678,0 days 00:58:55.935000,0 days 00:59:28.817000,0 days 00:59:53.495000,258.0,244.0,274.0,303.0,True,MEDIUM,2,1,Williams,0 days 00:58:31.241000,04:48.6,1,20.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:01:15.629000,ALB,23,82.171,3,1.0,,,24.344,32.927,24.9,0 days 01:00:17.839000,0 days 01:00:50.766000,0 days 01:01:15.666000,260.0,257.0,278.0,310.0,True,MEDIUM,3,1,Williams,0 days 00:59:53.458000,06:10.8,1,20.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:02:37.907000,ALB,23,82.278,4,1.0,,,24.318,33.118,24.842,0 days 01:01:39.984000,0 days 01:02:13.102000,0 days 01:02:37.944000,250.0,255.0,280.0,329.0,False,MEDIUM,4,1,Williams,0 days 01:01:15.629000,07:32.9,1,20.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:04:00.682000,ALB,23,82.775,5,1.0,,,24.396,33.422,24.957,0 days 01:03:02.340000,0 days 01:03:35.762000,0 days 01:04:00.719000,247.0,259.0,281.0,337.0,False,MEDIUM,5,1,Williams,0 days 01:02:37.907000,08:55.2,1,20.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:05:23.180000,ALB,23,82.498,6,1.0,,,24.163,33.42,24.915,0 days 01:04:24.882000,0 days 01:04:58.302000,0 days 01:05:23.217000,250.0,252.0,279.0,339.0,False,MEDIUM,6,1,Williams,0 days 01:04:00.682000,10:18.0,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:06:46.711000,ALB,23,83.531,7,1.0,,,24.418,33.969,25.144,0 days 01:05:47.635000,0 days 01:06:21.604000,0 days 01:06:46.748000,239.0,257.0,278.0,329.0,False,MEDIUM,7,1,Williams,0 days 01:05:23.180000,11:40.5,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:08:09.936000,ALB,23,83.225,8,1.0,,,23.868,34.323,25.034,0 days 01:07:10.616000,0 days 01:07:44.939000,0 days 01:08:09.973000,260.0,262.0,278.0,327.0,False,MEDIUM,8,1,Williams,0 days 01:06:46.711000,13:04.0,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:09:32.774000,ALB,23,82.838,9,1.0,,,24.205,33.628,25.005,0 days 01:08:34.178000,0 days 01:09:07.806000,0 days 01:09:32.811000,242.0,261.0,274.0,330.0,False,MEDIUM,9,1,Williams,0 days 01:08:09.936000,14:27.3,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:10:55.561000,ALB,23,82.787,10,1.0,,,24.42,33.548,24.819,0 days 01:09:57.231000,0 days 01:10:30.779000,0 days 01:10:55.598000,247.0,257.0,275.0,308.0,False,MEDIUM,10,1,Williams,0 days 01:09:32.774000,15:50.1,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:12:17.982000,ALB,23,82.421,11,1.0,,,24.237,33.353,24.831,0 days 01:11:19.835000,0 days 01:11:53.188000,0 days 01:12:18.019000,260.0,260.0,273.0,305.0,False,MEDIUM,11,1,Williams,0 days 01:10:55.561000,17:12.9,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:13:40.101000,ALB,23,82.119,12,1.0,,,24.156,33.189,24.774,0 days 01:12:42.175000,0 days 01:13:15.364000,0 days 01:13:40.138000,267.0,265.0,273.0,303.0,True,MEDIUM,12,1,Williams,0 days 01:12:17.982000,18:35.3,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:15:02.364000,ALB,23,82.263,13,1.0,,,24.26,33.213,24.79,0 days 01:14:04.398000,0 days 01:14:37.611000,0 days 01:15:02.401000,263.0,265.0,272.0,303.0,False,MEDIUM,13,1,Williams,0 days 01:13:40.101000,19:57.4,1,14.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:16:24.610000,ALB,23,82.246,14,1.0,,,24.234,33.282,24.73,0 days 01:15:26.635000,0 days 01:15:59.917000,0 days 01:16:24.647000,264.0,270.0,273.0,302.0,False,MEDIUM,14,1,Williams,0 days 01:15:02.364000,21:19.7,1,12.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:17:47.205000,ALB,23,82.595,15,1.0,,,24.328,33.293,24.974,0 days 01:16:48.975000,0 days 01:17:22.268000,0 days 01:17:47.242000,262.0,265.0,272.0,302.0,False,MEDIUM,15,1,Williams,0 days 01:16:24.610000,22:41.9,1,11.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:19:10.784000,ALB,23,83.579,16,1.0,,,24.607,33.921,25.051,0 days 01:18:11.849000,0 days 01:18:45.770000,0 days 01:19:10.821000,247.0,262.0,275.0,304.0,False,MEDIUM,16,1,Williams,0 days 01:17:47.205000,24:04.5,1,13.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:20:34.310000,ALB,23,83.526,17,1.0,,,25.043,33.513,24.97,0 days 01:19:35.864000,0 days 01:20:09.377000,0 days 01:20:34.347000,254.0,262.0,274.0,304.0,False,MEDIUM,17,1,Williams,0 days 01:19:10.784000,25:28.1,1,13.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:25:01.378000,ALB,23,80.005,20,2.0,,,24.017,31.97,24.018,0 days 01:24:05.427000,0 days 01:24:37.397000,0 days 01:25:01.415000,262.0,266.0,273.0,302.0,True,SOFT,2,1,Williams,0 days 01:23:41.373000,29:58.7,1,20.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:26:21.666000,ALB,23,80.288,21,2.0,,,23.957,32.158,24.173,0 days 01:25:25.372000,0 days 01:25:57.530000,0 days 01:26:21.703000,268.0,266.0,276.0,302.0,False,SOFT,3,1,Williams,0 days 01:25:01.378000,31:18.7,1,20.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:27:42.160000,ALB,23,80.494,22,2.0,,,23.891,32.379,24.224,0 days 01:26:45.594000,0 days 01:27:17.973000,0 days 01:27:42.197000,266.0,269.0,274.0,305.0,False,SOFT,4,1,Williams,0 days 01:26:21.666000,32:39.0,1,20.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:29:03.212000,ALB,23,81.052,23,2.0,,,24.026,32.582,24.444,0 days 01:28:06.223000,0 days 01:28:38.805000,0 days 01:29:03.249000,263.0,265.0,278.0,307.0,False,SOFT,5,1,Williams,0 days 01:27:42.160000,33:59.5,1,20.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:30:24.393000,ALB,23,81.181,24,2.0,,,23.749,32.871,24.561,0 days 01:29:26.998000,0 days 01:29:59.869000,0 days 01:30:24.430000,255.0,241.0,276.0,328.0,False,SOFT,6,1,Williams,0 days 01:29:03.212000,35:20.5,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:31:45.338000,ALB,23,80.945,25,2.0,,,23.843,32.744,24.358,0 days 01:30:48.273000,0 days 01:31:21.017000,0 days 01:31:45.375000,262.0,264.0,276.0,304.0,False,SOFT,7,1,Williams,0 days 01:30:24.393000,36:41.7,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:33:06.815000,ALB,23,81.477,26,2.0,,,24.02,32.96,24.497,0 days 01:32:09.395000,0 days 01:32:42.355000,0 days 01:33:06.852000,267.0,265.0,275.0,305.0,False,SOFT,8,1,Williams,0 days 01:31:45.338000,38:02.7,1,19.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:34:28.460000,ALB,23,81.645,27,2.0,,,24.149,32.828,24.668,0 days 01:33:31.001000,0 days 01:34:03.829000,0 days 01:34:28.497000,270.0,266.0,274.0,305.0,False,SOFT,9,1,Williams,0 days 01:33:06.815000,39:24.1,1,18.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:35:49.876000,ALB,23,81.416,28,2.0,,,24.147,32.66,24.609,0 days 01:34:52.644000,0 days 01:35:25.304000,0 days 01:35:49.913000,266.0,270.0,274.0,300.0,False,SOFT,10,1,Williams,0 days 01:34:28.460000,40:45.8,1,18.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:37:10.978000,ALB,23,81.102,29,2.0,,,24.013,32.61,24.479,0 days 01:36:13.926000,0 days 01:36:46.536000,0 days 01:37:11.015000,269.0,268.0,274.0,303.0,False,SOFT,11,1,Williams,0 days 01:35:49.876000,42:07.2,1,17.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:38:32.397000,ALB,23,81.419,30,2.0,,,24.029,32.76,24.63,0 days 01:37:35.044000,0 days 01:38:07.804000,0 days 01:38:32.434000,269.0,262.0,275.0,304.0,False,SOFT,12,1,Williams,0 days 01:37:10.978000,43:28.3,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:39:53.649000,ALB,23,81.252,31,2.0,,,24.07,32.716,24.466,0 days 01:38:56.504000,0 days 01:39:29.220000,0 days 01:39:53.686000,267.0,267.0,276.0,303.0,False,SOFT,13,1,Williams,0 days 01:38:32.397000,44:49.7,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:41:14.819000,ALB,23,81.17,32,2.0,,,24.073,32.515,24.582,0 days 01:40:17.759000,0 days 01:40:50.274000,0 days 01:41:14.856000,269.0,266.0,274.0,304.0,False,SOFT,14,1,Williams,0 days 01:39:53.649000,46:11.0,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:42:35.812000,ALB,23,80.993,33,2.0,,,23.984,32.585,24.424,0 days 01:41:38.840000,0 days 01:42:11.425000,0 days 01:42:35.849000,266.0,268.0,275.0,304.0,False,SOFT,15,1,Williams,0 days 01:41:14.819000,47:32.1,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:43:57.095000,ALB,23,81.283,34,2.0,,,24.001,32.789,24.493,0 days 01:42:59.850000,0 days 01:43:32.639000,0 days 01:43:57.132000,267.0,269.0,275.0,304.0,False,SOFT,16,1,Williams,0 days 01:42:35.812000,48:53.1,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:45:18.731000,ALB,23,81.636,35,2.0,,,24.102,32.958,24.576,0 days 01:44:21.234000,0 days 01:44:54.192000,0 days 01:45:18.768000,268.0,263.0,274.0,304.0,False,SOFT,17,1,Williams,0 days 01:43:57.095000,50:14.4,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:46:40.210000,ALB,23,81.479,36,2.0,,,23.971,32.894,24.614,0 days 01:45:42.739000,0 days 01:46:15.633000,0 days 01:46:40.247000,264.0,266.0,274.0,304.0,False,SOFT,18,1,Williams,0 days 01:45:18.731000,51:36.0,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:48:01.787000,ALB,23,81.577,37,2.0,,,24.119,32.745,24.713,0 days 01:47:04.366000,0 days 01:47:37.111000,0 days 01:48:01.824000,265.0,270.0,275.0,303.0,False,SOFT,19,1,Williams,0 days 01:46:40.210000,52:57.5,1,16.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:49:23.524000,ALB,23,81.737,38,2.0,,,24.15,32.903,24.684,0 days 01:48:25.974000,0 days 01:48:58.877000,0 days 01:49:23.561000,265.0,269.0,274.0,304.0,False,SOFT,20,1,Williams,0 days 01:48:01.787000,54:19.1,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
0 days 01:50:45.793000,ALB,23,82.269,39,2.0,,,24.296,33.178,24.795,0 days 01:49:47.857000,0 days 01:50:21.035000,0 days 01:50:45.830000,260.0,271.0,276.0,304.0,False,SOFT,21,1,Williams,0 days 01:49:23.524000,55:40.8,1,15.0,False,,False,True,10,Spanish Grand Prix,R,23-06-2024
